Image, Widths, Heights
Labels
Lines/j04/j04-053/j04-053-00.png, 1820, 67, A small manual coffee grinder is useful as the resin 
Lines/j04/j04-053/j04-053-01.png, 1668, 56, cannot be ground with a mortar and pestle . The 
Lines/j04/j04-053/j04-053-02.png, 1823, 62, sieved resin is washed repeatedly with distilled water 
Lines/j04/j04-053/j04-053-03.png, 1735, 58, to remove fines and then with hydrochloric acid to 
Lines/j04/j04-053/j04-053-04.png, 1757, 61, convert the resin completely to the chloride form . 
Lines/j04/j04-053/j04-053-05.png, 1796, 56, The 60-100 mesh resin is again washed with water to 
Lines/j04/j04-053/j04-053-06.png, 1420, 60, remove the acid and finally dried in air . 
Lines/j04/j04-080/j04-080-00.png, 1754, 101, During the first few hours the curve will be 
Lines/j04/j04-080/j04-080-01.png, 1763, 108, distorted if activity other than bismuth- 
Lines/j04/j04-080/j04-080-02.png, 1712, 108, 210 is present . These bismuth nuclides may 
Lines/j04/j04-080/j04-080-03.png, 1725, 106, include : together with their lead parents . 
Lines/j04/j04-080/j04-080-04.png, 1728, 124, All but lead-212 will decay completely 
Lines/j04/j04-080/j04-080-05.png, 1739, 106, within six hours . The decay of lead-212 
Lines/j04/j04-080/j04-080-06.png, 1698, 107, will distort the observed activity for 
Lines/j04/j04-080/j04-080-07.png, 1548, 112, hour and a half days if it is 
Lines/j04/j04-080/j04-080-08.png, 292, 90, present . 
Lines/j04/j04-061/j04-061-00.png, 1594, 102, The glass tube is 11 cm. long and 1 cm. in internal 
Lines/j04/j04-061/j04-061-01.png, 1729, 77, diameter . One end of the tube is drawn down to a fine 
Lines/j04/j04-061/j04-061-02.png, 1763, 76, tip and a B14 conical glass socket is fitted to the 
Lines/j04/j04-061/j04-061-03.png, 1780, 83, other end as shown in Figure 1 . The reservoir is a 50 ml 
Lines/j04/j04-061/j04-061-04.png, 1611, 98, cylindrical separating funnel with a capillary tap 
Lines/j04/j04-061/j04-061-05.png, 1681, 82, modified by the addition of a B14 cone to fit the 
Lines/j04/j04-061/j04-061-06.png, 448, 91, glass column . 
Lines/j04/j04-035/j04-035-00.png, 1796, 92, Absorption of the beta particles is also kept to a 
Lines/j04/j04-035/j04-035-01.png, 1683, 87, minimum but the accuracy and precision of 
Lines/j04/j04-035/j04-035-02.png, 1753, 97, weighing the precipitated sources suffers . All 
Lines/j04/j04-035/j04-035-03.png, 1799, 96, precipitates were weighed on a semi-micro balance 
Lines/j04/j04-035/j04-035-04.png, 1927, 83, which had been calibrated with a set of certificated 
Lines/j04/j04-035/j04-035-05.png, 1802, 98, weights from the National Physical Laboratory . 
Lines/j04/j04-035/j04-035-06.png, 1599, 93, Complete chemical exchange between the 
Lines/j04/j04-035/j04-035-07.png, 1811, 75, radio-lead and the added lead carrier is 
Lines/j04/j04-035/j04-035-08.png, 1772, 95, necessary if the analytical results are to 
Lines/j04/j04-035/j04-035-09.png, 471, 60, be correct . 
Lines/j04/j04-046/j04-046-00.png, 1661, 96, The presence and growth of algae in the 
Lines/j04/j04-046/j04-046-01.png, 1593, 85, alkaline effluent does not prevent the 
Lines/j04/j04-046/j04-046-02.png, 1805, 97, recovery of radio-lead under the prescribed 
Lines/j04/j04-046/j04-046-03.png, 1854, 97, conditions although some radioactivity remains 
Lines/j04/j04-046/j04-046-04.png, 1784, 93, on the algae until the metathesis has been 
Lines/j04/j04-046/j04-046-05.png, 1704, 95, completed by heating the mixed sulphates 
Lines/j04/j04-046/j04-046-06.png, 1815, 85, with three separate portions of dilute ( 1.25 
Lines/j04/j04-046/j04-046-07.png, 1622, 68, normal ) sodium carbonate solution . The 
Lines/j04/j04-046/j04-046-08.png, 1725, 90, strength of the carbonate solution was 
Lines/j04/j04-046/j04-046-09.png, 1799, 88, chosen after experiments with lead tracer 
Lines/j04/j04-046/j04-046-10.png, 1783, 68, alone which indicated that less lead was 
Lines/j04/j04-015/j04-015-00.png, 1686, 112, Only the weights of the recovered lead chromate 
Lines/j04/j04-015/j04-015-01.png, 1733, 99, precipitates need be known because the concentration 
Lines/j04/j04-015/j04-015-02.png, 1676, 90, of the lead carrier solution cancels out of the 
Lines/j04/j04-015/j04-015-03.png, 1613, 101, algebraic equations . An effort was made to 
Lines/j04/j04-015/j04-015-04.png, 1795, 118, detect the presence of any radioactive impurities in 
Lines/j04/j04-015/j04-015-05.png, 1638, 104, the tracer by separating the lead-210 and the 
Lines/j04/j04-015/j04-015-06.png, 1780, 128, bismuth-210 by anion exchange . The 15b-counting 
Lines/j04/j04-015/j04-015-07.png, 1646, 116, of the lead-210 fraction began within a few 
Lines/j04/j04-015/j04-015-08.png, 1431, 105, minutes of completing the separation . 
Lines/j04/j04-103/j04-103-00.png, 1634, 67, The bismuth was recovered from the eluate as the 
Lines/j04/j04-103/j04-103-01.png, 1828, 75, phosphate . Results did not differ from those obtained by the more 
Lines/j04/j04-103/j04-103-02.png, 1419, 83, convenient method of heating the dissolved chro- 
Lines/j04/j04-103/j04-103-03.png, 1839, 75, mates in 2 N hydrochloric acid for fifteen minutes . The more 
Lines/j04/j04-103/j04-103-04.png, 1941, 95, rigorous method of securing chemical exchange was unnecessary . 
Lines/j04/j04-103/j04-103-05.png, 1855, 89, Lead-210 when present in effluent is likely to be found 
Lines/j04/j04-103/j04-103-06.png, 979, 97, only at very low concentrations . 
Lines/j04/j04-008/j04-008-00.png, 1772, 118, The presence of 75 of bismuth-210 is equivalent to 
Lines/j04/j04-008/j04-008-01.png, 1677, 148, ingrowth over two half-lives ( ten days ) . Therefore 
Lines/j04/j04-008/j04-008-02.png, 1729, 152, after a further forty days , the bismuth daughter 
Lines/j04/j04-008/j04-008-03.png, 1818, 121, will be within 0.1 sources are required for use sooner 
Lines/j04/j04-008/j04-008-04.png, 1707, 152, than forty or fifty days after preparation , the 
Lines/j04/j04-008/j04-008-05.png, 1753, 158, lead-210 together with added lead carrier must 
Lines/j04/j04-008/j04-008-06.png, 1809, 147, be separated from the bismuth-210 daughter by 
Lines/j04/j04-008/j04-008-07.png, 1742, 154, ion exchange ( see Analytical Method , steps 4 , 5 ) 
Lines/j04/j04-008/j04-008-08.png, 1232, 151, before precipitating lead chromate . 
Lines/j04/j04-111/j04-111-00.png, 1659, 79, Table 1 shows the decontamination factors 
Lines/j04/j04-111/j04-111-01.png, 1740, 92, obtained experimentally for ten radionuclides , 
Lines/j04/j04-111/j04-111-02.png, 1798, 89, accompanied in two instances by radioactive dau- 
Lines/j04/j04-111/j04-111-03.png, 1810, 89, ghters . The decontamination factor falls below 
Lines/j04/j04-111/j04-111-04.png, 1816, 99, 104 only for Ruthenium-106 and zirconium-95 
Lines/j04/j04-111/j04-111-05.png, 1740, 111, with their daughters in the first stage , i.e. 
Lines/j04/j04-111/j04-111-06.png, 1904, 115, the lead chromate source containing the bismuth- 
Lines/j04/j04-111/j04-111-07.png, 1936, 114, 21 daughter . When the second stage ( the bismuth 
Lines/j04/j04-111/j04-111-08.png, 1945, 110, phosphate source ) is completed , the decontami- 
Lines/j04/j04-111/j04-111-09.png, 1664, 106, nation factors are exceptionally high . 
Lines/j04/j04-076/j04-076-00.png, 1601, 111, At the end of five days , bismuth-210 will have 
Lines/j04/j04-076/j04-076-01.png, 1685, 120, reached one-half of its equilibrium value and 
Lines/j04/j04-076/j04-076-02.png, 1656, 115, can be counted through an aluminium absorber 
Lines/j04/j04-076/j04-076-03.png, 1731, 119, sufficiently thick to stop the beta particles 
Lines/j04/j04-076/j04-076-04.png, 1689, 113, from lead-210 and the alpha particles from 
Lines/j04/j04-076/j04-076-05.png, 463, 99, polonium-210 . 
Lines/j04/j04-039/j04-039-00.png, 1750, 91, In the preliminary experiments , the tracer was added to a 
Lines/j04/j04-039/j04-039-01.png, 1715, 99, liter of effluent and immediately coprecipitated with 
Lines/j04/j04-039/j04-039-02.png, 1819, 94, strontium sulphate from hot solution . Chemical exchange 
Lines/j04/j04-039/j04-039-03.png, 1851, 90, was complete under these conditions ; but when the tracer 
Lines/j04/j04-039/j04-039-04.png, 1728, 71, was added to alkaline effluent and allowed to 
Lines/j04/j04-039/j04-039-05.png, 1872, 92, stand for several days before the addition of lead 
Lines/j04/j04-039/j04-039-06.png, 1848, 102, carrier , the recovery of lead-210 was as much as five 
Lines/j04/j04-039/j04-039-07.png, 1867, 98, per cent low when corrected for gravimetric recovery 
Lines/j04/j04-039/j04-039-08.png, 522, 62, of the carrier . 
Lines/j04/j04-070/j04-070-00.png, 1599, 97, Polonium-210 remains on the column and does not 
Lines/j04/j04-070/j04-070-01.png, 1731, 123, interfere . Strontium does not form a chloro-complex 
Lines/j04/j04-070/j04-070-02.png, 1812, 117, and therefore passes through in the feed solution and 
Lines/j04/j04-070/j04-070-03.png, 1607, 132, the first wash . The resin is used for a single 
Lines/j04/j04-070/j04-070-04.png, 1812, 135, separation and then thrown away . In the first stage 
Lines/j04/j04-070/j04-070-05.png, 1631, 130, of the analysis , only the fraction containing 
Lines/j04/j04-070/j04-070-06.png, 1721, 126, lead-210 is collected . The lead is precipitated as 
Lines/j04/j04-070/j04-070-07.png, 1701, 108, the chromate , washed , slurried onto an aluminium 
Lines/j04/j04-070/j04-070-08.png, 1650, 129, counting tray , dried under an infra-red lamp , 
Lines/j04/j04-070/j04-070-09.png, 1681, 131, weighed , and set aside for five days while the 
Lines/j04/j04-070/j04-070-10.png, 758, 138, bismuth-210 grows in . 
Lines/j04/j04-115/j04-115-00.png, 1732, 106, A known quantity ( approx. 1 x 10-2 15mc ) of 
Lines/j04/j04-115/j04-115-01.png, 1714, 91, lead-210 was added to 1-litre aliquots 
Lines/j04/j04-115/j04-115-02.png, 1846, 97, of different batches of typical low-activity 
Lines/j04/j04-115/j04-115-03.png, 1763, 124, effluent . The aliquots were allowed to 
Lines/j04/j04-115/j04-115-04.png, 1674, 102, stand for about seven days ( except 
Lines/j04/j04-115/j04-115-05.png, 1760, 102, where noted to the contrary ) before lead 
Lines/j04/j04-115/j04-115-06.png, 1719, 104, carrier was added and the analytical 
Lines/j04/j04-115/j04-115-07.png, 862, 110, procedure begun . 
Lines/j04/j04-065/j04-065-00.png, 1838, 88, The exact volume of the eluting agents must be found by 
Lines/j04/j04-065/j04-065-01.png, 1756, 75, experiment for each batch of resin using radioactive tracer 
Lines/j04/j04-065/j04-065-02.png, 1736, 97, ( lead-210 , bismuth-210 ) . A typical elution curve is shown in 
Lines/j04/j04-065/j04-065-03.png, 1812, 90, Figure 3 . Once these volumes have been established , the weight 
Lines/j04/j04-065/j04-065-04.png, 1785, 75, of resin used is also fixed . All available evidence indicates 
Lines/j04/j04-065/j04-065-05.png, 1767, 81, that the fractions containing lead and bismuth are free 
Lines/j04/j04-065/j04-065-06.png, 1608, 77, of cross contamination apart from the natural 
Lines/j04/j04-065/j04-065-07.png, 1738, 96, ingrowth of the daughters arising from the decay of 
Lines/j04/j04-065/j04-065-08.png, 123, 56, lead . 
Lines/j06/j06-051/j06-051-00.png, 1859, 134, Downward movement may in some forms 
Lines/j06/j06-051/j06-051-01.png, 1930, 211, start as a passive sinking , especially 
Lines/j06/j06-051/j06-051-02.png, 1745, 146, when it occurs before dawn ; but this 
Lines/j06/j06-051/j06-051-03.png, 1816, 174, must almost certainly be replaced 
Lines/j06/j06-051/j06-051-04.png, 1908, 200, by the headfirst downward swimming 
Lines/j06/j06-051/j06-051-05.png, 1842, 197, observed in the field . 3 . Initiating , 
Lines/j06/j06-051/j06-051-06.png, 1898, 212, controlling , and orienting factors . The 
Lines/j06/j06-051/j06-051-07.png, 1807, 160, primary dependence of diurnal 
Lines/j06/j06-051/j06-051-08.png, 2016, 177, migrations upon changes in light intensity 
Lines/j06/j06-051/j06-051-09.png, 1825, 151, is beyond doubt . Yet in spite 
Lines/j06/j06-051/j06-051-10.png, 1861, 171, of a great amount of work , 
Lines/j06/j06-030/j06-030-00.png, 1571, 165, It seems likely that a continuous 
Lines/j06/j06-030/j06-030-01.png, 1708, 194, interchange was taking place between 
Lines/j06/j06-030/j06-030-02.png, 1744, 136, the population at the surface and 
Lines/j06/j06-030/j06-030-03.png, 1694, 166, that in deeper water . A second 
Lines/j06/j06-030/j06-030-04.png, 1618, 150, group whose normal vertical 
Lines/j06/j06-030/j06-030-05.png, 1611, 198, migration is sufficiently well 
Lines/j06/j06-030/j06-030-06.png, 1491, 154, known to make daytime 
Lines/j06/j06-030/j06-030-07.png, 1595, 162, occurrence at the surface 
Lines/j06/j06-030/j06-030-08.png, 1496, 123, rank as anomalous is the 
Lines/j06/j06-030/j06-030-09.png, 1747, 167, Euphausiacea . There are numerous 
Lines/j06/j06-030/j06-030-10.png, 1773, 202, records of euphausiids swimming 
Lines/j06/j06-026/j06-026-00.png, 1772, 167, In view of its well-known normal 
Lines/j06/j06-026/j06-026-01.png, 1847, 156, migration , the occurrence of Calanus 
Lines/j06/j06-026/j06-026-02.png, 1644, 147, finmarchicus in the summer at 
Lines/j06/j06-026/j06-026-03.png, 1601, 160, the surface in bright sunlight 
Lines/j06/j06-026/j06-026-04.png, 1875, 175, may justly be considered anomalous . 
Lines/j06/j06-026/j06-026-05.png, 1793, 145, This phenomenon has nevertheless been 
Lines/j06/j06-026/j06-026-06.png, 1620, 155, recorded many times , and such 
Lines/j06/j06-026/j06-026-07.png, 1752, 144, surface Calanus may be present in 
Lines/j06/j06-026/j06-026-08.png, 1888, 186, enormous numbers , breaking the surface 
Lines/j06/j06-026/j06-026-09.png, 1775, 107, into small circular ripples like 
Lines/j06/j06-000/j06-000-00.png, 1629, 200, All stages of Calanus , for example , 
Lines/j06/j06-000/j06-000-01.png, 1763, 156, seem to migrate on some occasions while 
Lines/j06/j06-000/j06-000-02.png, 1783, 168, any stage may not on others . Such data 
Lines/j06/j06-000/j06-000-03.png, 1506, 148, cannot yet be rationalized . Where 
Lines/j06/j06-000/j06-000-04.png, 1772, 131, information is less extensive , however , it is 
Lines/j06/j06-000/j06-000-05.png, 1783, 166, possible to find some regularity in the 
Lines/j06/j06-000/j06-000-06.png, 1773, 153, observations . Thus in Euphausia superba 
Lines/j06/j06-000/j06-000-07.png, 1807, 157, from the Antarctic , the metanauplii remain 
Lines/j06/j06-000/j06-000-08.png, 1685, 136, in deep water , the later larval stages 
Lines/j06/j06-000/j06-000-09.png, 1705, 163, migrate diurnally , and the adolescents 
Lines/j06/j06-000/j06-000-10.png, 1536, 156, stay permanently at the surface . 
Lines/j06/j06-022/j06-022-00.png, 1757, 192, The most clearly substantiated case 
Lines/j06/j06-022/j06-022-01.png, 1672, 149, is that of the copepod Anomalocera 
Lines/j06/j06-022/j06-022-02.png, 1720, 196, patersoni , which remains permanently 
Lines/j06/j06-022/j06-022-03.png, 1753, 195, at the surface . Among other copepods 
Lines/j06/j06-022/j06-022-04.png, 1683, 197, Rhincalanus gigas , Calanoides acutus , 
Lines/j06/j06-022/j06-022-05.png, 1634, 183, Microcalanus pygmaeus , Oithona 
Lines/j06/j06-022/j06-022-06.png, 1713, 161, frigida , and Centropages typicus are 
Lines/j06/j06-022/j06-022-07.png, 1722, 197, reported as showing no migration . 
Lines/j06/j06-022/j06-022-08.png, 1743, 175, The predaceous cladoceran Bythotrephes 
Lines/j06/j06-022/j06-022-09.png, 1671, 189, longimanus also remains at one 
Lines/j06/j06-022/j06-022-10.png, 1836, 127, level , about 10 meters down . 
Lines/j06/j06-034/j06-034-00.png, 1774, 186, 2 . Mechanisms . The majority of 
Lines/j06/j06-034/j06-034-01.png, 1567, 208, vertical migrations undoubtedly 
Lines/j06/j06-034/j06-034-02.png, 1490, 187, result from active swimming 
Lines/j06/j06-034/j06-034-03.png, 1794, 172, although passive movement through 
Lines/j06/j06-034/j06-034-04.png, 1798, 191, the water has been suggested on 
Lines/j06/j06-034/j06-034-05.png, 1676, 139, various grounds . For example , 
Lines/j06/j06-034/j06-034-06.png, 1528, 138, transport in vertical currents 
Lines/j06/j06-034/j06-034-07.png, 1704, 182, resulting from temperature diff- 
Lines/j06/j06-034/j06-034-08.png, 1747, 182, erences has been proposed ; diff- 
Lines/j06/j06-034/j06-034-09.png, 1682, 144, erences in water viscosity after 
Lines/j06/j06-034/j06-034-10.png, 1791, 156, temperature changes have also been 
Lines/j06/j06-008/j06-008-00.png, 1820, 141, Such permanent occurrence at the surface 
Lines/j06/j06-008/j06-008-01.png, 1845, 110, could of course be considered the extreme 
Lines/j06/j06-008/j06-008-02.png, 1753, 154, of a variable day depth . The effect of 
Lines/j06/j06-008/j06-008-03.png, 1840, 163, day depths upon the surfacing of various 
Lines/j06/j06-008/j06-008-04.png, 1893, 117, animals has been reviewed elsewhere . c . 
Lines/j06/j06-008/j06-008-05.png, 1756, 154, Anomalies . In spite of the variability 
Lines/j06/j06-008/j06-008-06.png, 1745, 173, of migrational behavior , some kinds 
Lines/j06/j06-008/j06-008-07.png, 1524, 159, of anomalies may be recognized . 
Lines/j06/j06-008/j06-008-08.png, 1768, 134, Vertical movement occurs in some forms 
Lines/j06/j06-008/j06-008-09.png, 1773, 143, apparently in the reverse manner to 
Lines/j06/j06-008/j06-008-10.png, 1000, 187, that commonly met . 
Lines/j06/j06-018/j06-018-00.png, 1628, 98, But normal movements have been 
Lines/j06/j06-018/j06-018-01.png, 1709, 132, reported also for the same species in 
Lines/j06/j06-018/j06-018-02.png, 1785, 179, the case of five of these examples 
Lines/j06/j06-018/j06-018-03.png, 1872, 160, and for other species in the same 
Lines/j06/j06-018/j06-018-04.png, 1861, 216, genera for the remaining Evadne , 
Lines/j06/j06-018/j06-018-05.png, 1823, 147, Daphnia , and Diaptomus . Many 
Lines/j06/j06-018/j06-018-06.png, 1990, 147, forms sometimes migrate and on other 
Lines/j06/j06-018/j06-018-07.png, 1667, 145, occasions do not , but a few 
Lines/j06/j06-018/j06-018-08.png, 1872, 178, appear to remain permanently at 
Lines/j06/j06-018/j06-018-09.png, 1940, 229, one level . Considering the widespread 
Lines/j06/j06-018/j06-018-10.png, 1647, 183, incidence of migration in the 
Lines/j06/j06-014/j06-014-00.png, 1614, 166, Such reversed migrations are known for 
Lines/j06/j06-014/j06-014-01.png, 1803, 159, Acartia clausi , A. longiremis , Nyctiphanes 
Lines/j06/j06-014/j06-014-02.png, 1866, 149, couchii , Evadne sp. , Oithona nana , Daphnia 
Lines/j06/j06-014/j06-014-03.png, 1664, 155, lumholzi , Stages 4 , 5 , and adult of 
Lines/j06/j06-014/j06-014-04.png, 1893, 154, Calanus finmarchicus , Diaptomus banforanus , 
Lines/j06/j06-014/j06-014-05.png, 1916, 170, and Cyclops bicuspidatus . An echo-producing 
Lines/j06/j06-014/j06-014-06.png, 1927, 158, layer , which the authors think probably consists 
Lines/j06/j06-014/j06-014-07.png, 1800, 130, of euphausiids , has also been described 
Lines/j06/j06-014/j06-014-08.png, 1809, 168, as , in part , regularly moving in a reverse 
Lines/j06/j06-014/j06-014-09.png, 1648, 115, manner . Most of these records are well 
Lines/j06/j06-014/j06-014-10.png, 1868, 147, substantiated and involve whole populations 
Lines/j06/j06-014/j06-014-11.png, 1586, 95, rather than aberrant individuals . 
Lines/j06/j06-056/j06-056-00.png, 1857, 191, Loeb first suggested the importance 
Lines/j06/j06-056/j06-056-01.png, 1794, 248, of light as the governing factor 
Lines/j06/j06-056/j06-056-02.png, 1871, 160, but combined its influence with that 
Lines/j06/j06-056/j06-056-03.png, 1855, 184, of gravity . Later authors , in particular 
Lines/j06/j06-056/j06-056-04.png, 1735, 166, Rose , have proposed that light 
Lines/j06/j06-056/j06-056-05.png, 1790, 133, alone can provide an adequate 
Lines/j06/j06-056/j06-056-06.png, 1729, 148, mechanism if the animals have , 
Lines/j06/j06-056/j06-056-07.png, 1753, 164, and select by exploration , a 
Lines/j06/j06-056/j06-056-08.png, 1753, 191, zone of optimum light intensity . 
Lines/j06/j06-056/j06-056-09.png, 1740, 152, This view has been enlarged 
Lines/j06/j06-056/j06-056-10.png, 1627, 191, with a suggestion that both 
Lines/j06/j06-005/j06-005-00.png, 1870, 184, The migrating stages all come from 100-250 
Lines/j06/j06-005/j06-005-01.png, 1785, 152, meters , and the time of their arrival at 
Lines/j06/j06-005/j06-005-02.png, 1760, 155, the surface is directly related to their 
Lines/j06/j06-005/j06-005-03.png, 1524, 159, swimming capacity : 3rd ( oldest ) 
Lines/j06/j06-005/j06-005-04.png, 1660, 155, calyptopis from 1800-2200 hr ; 2nd , 
Lines/j06/j06-005/j06-005-05.png, 1977, 146, from 2200-0200 hr ; and 1st , from 0200-0600 hr . 
Lines/j06/j06-005/j06-005-06.png, 1861, 149, Similar ontogenetic differences are apparent 
Lines/j06/j06-005/j06-005-07.png, 1886, 157, in Bosmina coregoni whose adults remain 
Lines/j06/j06-005/j06-005-08.png, 1797, 173, at the surface while the young migrate 
Lines/j06/j06-005/j06-005-09.png, 1689, 143, to and from a depth of 50 meters . 
Lines/e04/e04-058/e04-058-00.png, 1744, 161, If you do not have a wooden floor on which to anchor 
Lines/e04/e04-058/e04-058-01.png, 1735, 140, the moulds , make a frame of rough lumber as shown in 
Lines/e04/e04-058/e04-058-02.png, 1734, 166, Fig. 2 . The main idea is to have the moulds standing as 
Lines/e04/e04-058/e04-058-03.png, 1692, 148, rigid as possible , for it is on these you will be building 
Lines/e04/e04-058/e04-058-04.png, 1665, 150, and shaping your little craft , upside-down . For cheapness 
Lines/e04/e04-058/e04-058-05.png, 1662, 165, I recommend using Douglas Fir Plywood from British 
Lines/e04/e04-058/e04-058-06.png, 224, 80, Columbia . 
Lines/e04/e04-052/e04-052-00.png, 1780, 109, For instance , in Canada we use galvanised nails 
Lines/e04/e04-052/e04-052-01.png, 1879, 115, in place of screws . We just bend them over and clamp 
Lines/e04/e04-052/e04-052-02.png, 1845, 132, firmly by using a hammer on each side . Over here I 've 
Lines/e04/e04-052/e04-052-03.png, 1884, 124, always used brass screws , which are more expensive . The first 
Lines/e04/e04-052/e04-052-04.png, 2009, 115, job is to make your moulds . In Fig. 1 it quotes 3/4 in. five-ply , 
Lines/e04/e04-052/e04-052-05.png, 1930, 114, but to save money any scrap may be used , and if this 
Lines/e04/e04-052/e04-052-06.png, 1969, 104, is nailed and glued together strongly , it may be marked 
Lines/e04/e04-052/e04-052-07.png, 854, 105, and cut to shape later . 
Lines/e04/e04-038/e04-038-00.png, 1794, 125, Avoid using lead-based paint as this could prove poisonous 
Lines/e04/e04-038/e04-038-01.png, 1873, 131, if junior decides to bite the chair . Finally , it is as well 
Lines/e04/e04-038/e04-038-02.png, 1830, 120, to cover the footrest with rubber or any such protective 
Lines/e04/e04-038/e04-038-03.png, 1801, 107, material that might be available as otherwise the 
Lines/e04/e04-038/e04-038-04.png, 1176, 116, paint would soon be scratched off . 
Lines/e04/e04-038/e04-038-05.png, 1802, 139, ( J.H.P. ) BUILDING your own boat is a most 
Lines/e04/e04-038/e04-038-06.png, 1203, 134, satisfying and worthwhile project . 
Lines/e04/e04-011/e04-011-00.png, 1651, 148, See Fig. 2 . These are then glued and 
Lines/e04/e04-011/e04-011-01.png, 1841, 125, pinned into place . A similar piece of 1 in. 
Lines/e04/e04-011/e04-011-02.png, 1822, 129, by 1 1/4 in. by 14 in. timber is fixed across 
Lines/e04/e04-011/e04-011-03.png, 1764, 167, the end of the feeding tray as seen in 
Lines/e04/e04-011/e04-011-04.png, 1786, 133, Fig. 3 which also shows how a piece of 
